property,mortgage,percent fin,first repay, max repay worst, primeDecrease, diffNperFactor, rate customer, size of jump, min kalatz, max var, max cpi 
2500000.0,1200000.0,0.48,6000.0,9500.0,0.5,0.3,3.0,0.05,0.1,0.4,0.6

first repay , all payment main ,allRateTotalPaymentMain , max repay main, all payment worst, allRateTotalPaymentWorst, max repay worst, kalatz rate, kalatz nper, kalatz pv, kalatz prop,katz rate, katz nper, katz pv, katz prop, var 5 Cpi rate, var 5 Cpi nper, var 5 Cpi pv, var 5 Cpi prop,var 5 Const rate, var 5 Const nper, var 5 Const pv, var 5 Const prop,prime rate, prime nper, prime pv , prime prop,rate customer mix,first repay kalatz, total payment kalatz , total rate kalatz,first repay katz, total payment katz main, total rate katz main , total payment katz worst,total rate katz worst ,first repay var5cpi, total payment var5cpi main, total rate var5cpi main , total payment var5cpi worst,total rate var5cpi worst ,first repay var5const, total payment var5const main, total rate var5const main , total payment var5const worst,total rate var5const worst ,first repay prime, total payment prime main, total rate prime main , total payment prime worst,total rate prime worst
5994.665549738583,1602286.4041927918,402286.4041927918,7162.415416138639,1715023.7105313893,515023.71053138934,8090.0999320708,2.8833333333333333,276.0,300000.0,0.25,1.9666666666666666,216.0,540000.0,0.45,2.75,240.0,0.0,0.0,3.3,240.0,0.0,0.0,-0.5,264.0,360000.0,0.3,0.0,1488.1788587791598,410737.36502304446,110737.36502304446,2970.5799488890434,722781.6261415441,182781.62614154408,722781.6261415441,248037.11847845034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.9067420703793,468767.4130282031,108767.41302820313,516249.2270298945,156249.22702989448
5997.329372844106,1602592.2904191879,402592.29041918786,6416.025577420869,1652586.0408836524,452586.0408836524,6705.732282447722,2.9666666666666663,264.0,780000.0,0.65,2.177777777777778,192.0,60000.0,0.05,2.774,240.0,0.0,0.0,3.62,240.0,0.0,0.0,-0.5,252.0,360000.0,0.3,0.0,4026.3788205140827,1062964.008615715,282964.00861571496,370.380506309653,78937.93663736287,18937.936637362873,78937.93663736287,25128.07787155705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.5700460203698,460690.3451661099,100690.34516610991,504493.9543963804,144493.9543963804
5995.591555052233,1605661.7512353007,405661.7512353007,7254.135969868086,1725649.6678335546,525649.6678335546,8259.787959373305,2.911111111111111,288.0,240000.0,0.2,1.9666666666666666,216.0,599999.9999999999,0.4999999999999999,2.75,240.0,0.0,0.0,3.3,240.0,0.0,0.0,-0.5,264.0,360000.0,0.3,0.0,1159.040425327362,333803.6424942701,93803.64249427011,3300.6443876544918,803090.6957128274,203090.6957128275,803090.6957128274,275596.79830938997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.9067420703793,468767.4130282031,108767.41302820313,516249.2270298945,156249.22702989448
5993.325127471916,1607840.8327174375,407840.83271743753,6511.87230267692,1667702.9291875171,467702.92918751715,6881.8231774703,2.9666666666666663,264.0,720000.0,0.6,2.177777777777778,192.0,120000.0,0.1,2.774,240.0,0.0,0.0,3.62,240.0,0.0,0.0,-0.5,264.0,360000.0,0.3,0.0,3716.65737278223,981197.5464145085,261197.54641450848,740.761012619306,157875.87327472575,37875.873274725745,157875.87327472575,50256.1557431141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.9067420703793,468767.4130282031,108767.41302820313,516249.2270298945,156249.22702989448
5976.881618475783,1610863.9935254813,410863.9935254813,7338.309473985009,1741935.2942561698,541935.2942561698,8428.401146232,2.911111111111111,288.0,180000.00000000003,0.15000000000000002,1.9666666666666666,216.0,659999.9999999999,0.5499999999999999,2.75,240.0,0.0,0.0,3.3,240.0,0.0,0.0,-0.5,276.0,360000.0,0.3,0.0,869.2803189955216,250352.73187070238,70352.73187070235,3630.708826419941,883399.7652841094,223399.7652841095,883399.7652841094,303156.4781403275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.8924730603217,477111.49637066945,117111.49637066945,528426.0842451401,168426.08424514008
5996.292734427621,1611178.463753687,411178.463753687,7459.958243168628,1753487.0502507605,553487.0502507605,8634.265075959467,2.855555555555555,264.0,120000.0,0.1,1.9666666666666666,216.0,720000.0,0.6,2.75,240.0,0.0,0.0,3.3,240.0,0.0,0.0,-0.5,288.0,360000.0,0.3,0.0,612.6983732270234,161752.37053193682,41752.37053193682,3960.773265185391,963708.8348553926,243708.83485539258,963708.8348553926,330716.15797126666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.821096015206,485717.2583663575,125717.25836635748,541018.521747557,181018.52174755698
5990.652718339959,1611181.3133166959,411181.31331669586,7060.2965370601405,1715772.7193226414,515772.7193226414,7894.602564541665,2.9388888888888887,288.0,360000.0,0.3,1.9666666666666666,204.0,479999.99999999994,0.39999999999999997,2.756,240.0,0.0,0.0,3.38,240.0,0.0,0.0,-0.5,276.0,360000.0,0.3,0.0,1743.6993137920208,502185.4023721114,142185.4023721114,2770.0609314876174,631884.4145739151,151884.41457391513,631884.4145739151,205161.23270539002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.8924730603217,477111.49637066945,117111.49637066945,528426.0842451401,168426.08424514008
5980.255824844569,1613113.9913871947,413113.9913871947,6387.881057791056,1666174.7875498217,466174.78754982166,6637.899775523749,2.9388888888888887,252.0,780000.0,0.65,2.283333333333333,204.0,0.0,0.0,2.774,240.0,0.0,0.0,3.62,240.0,60000.0,0.05,-0.5,276.0,360000.0,0.3,0.0,4151.6763691407605,1046222.4450234928,266222.4450234928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.6869826434866,89780.04999303247,29780.049993032473,91526.25828118899,31526.258281188988,1476.8924730603217,477111.49637066945,117111.49637066945,528426.0842451401,168426.08424514008
5999.3143371743245,1614353.8042189337,414353.8042189337,7227.471034529205,1736621.4720963002,536621.4720963002,8181.772578906866,2.8277777777777775,252.0,240000.0,0.2,1.9666666666666666,216.0,540000.0,0.45,2.75,240.0,0.0,0.0,3.3,240.0,60000.0,0.05,-0.5,288.0,360000.0,0.3,0.0,1264.0720971473506,318546.16848112,78546.16848112002,2970.5799488890434,722781.6261415441,182781.62614154408,722781.6261415441,248037.11847845034,0.0,0.0,0.0,0.0,0.0,341.8411951227255,87308.75122991196,27308.751229911955,89019.66338917293,29019.66338917293,1422.821096015206,485717.2583663575,125717.25836635748,541018.521747557,181018.52174755698
5998.79634969518,1614670.6130371739,414670.61303717387,6651.502228464941,1688854.090934837,488854.090934837,7140.803319051232,2.9388888888888887,252.0,659999.9999999999,0.5499999999999999,2.4555555555555557,240.0,180000.00000000003,0.15000000000000002,2.774,240.0,0.0,0.0,3.62,240.0,0.0,0.0,-0.5,264.0,360000.0,0.3,0.0,3512.9569277344895,885265.1457891095,225265.14578910964,949.9326798903109,260638.05421986125,80638.05421986122,260638.05421986125,107339.71811583303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.9067420703793,468767.4130282031,108767.41302820313,516249.2270298945,156249.22702989448
